name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art13,artificial,,115,162,7,0,6,1,3,0,49,67,4,2,0.95,109,7,6,5415,0.00256,0.0161,0,0,3,4,6,2,0.95,109,7,8,1,1,115,1,8,1,1,115,1,7,2,0.95,109,7,1,1,0,58,58,1,1,0,58,58,2,7,0.05,7,109,1,5,0,1,115,0.5,12.03553,609.31999
0,art13,artificial,,115,162,7,0,6,1,3,0,49,67,4,2,0.95,109,7,6,5415,0.00256,0.0161,0,0,3,4,6,2,0.95,109,7,8,1,1,115,1,8,1,1,115,1,7,2,0.95,109,7,1,1,0,58,58,1,1,0,58,58,2,7,0.05,7,109,1,5,0,1,115,1,10.49284,692.25597
0,art13,artificial,,115,162,7,0,6,1,3,0,49,67,4,2,0.95,109,7,6,5415,0.00256,0.0161,0,0,3,4,6,2,0.95,109,7,8,1,1,115,1,8,1,1,115,1,7,2,0.95,109,7,1,1,0,58,58,1,1,0,58,58,2,7,0.05,7,109,1,5,0,1,115,5,3.69928,169.3975
1,art13,artificial,,115,162,7,2,1,3,1,0.96,112.5,3.5,1,5,0,30.5,85.5,3,1808,0.00214,0.00873,0,0,4,5,3,5,0.47,69.5,46.5,7,2,0.95,111.5,4.5,7,2,0.95,111.5,4.5,4,5,0.68,81.5,34.5,1,1,0,58,58,1,1,0,58,58,4,5,0.22,28.5,87.5,2,4,0.01,4.5,111.5,0.5,14.37807,667.00467
1,art13,artificial,,115,162,7,2,1,3,1,0.96,112.5,3.5,1,5,0,30.5,85.5,3,1808,0.00214,0.00873,0,0,4,5,3,5,0.47,69.5,46.5,7,2,0.95,111.5,4.5,7,2,0.95,111.5,4.5,4,5,0.68,81.5,34.5,1,1,0,58,58,1,1,0,58,58,4,5,0.22,28.5,87.5,2,4,0.01,4.5,111.5,1,15.61968,909.26396
1,art13,artificial,,115,162,7,2,1,3,1,0.96,112.5,3.5,1,5,0,30.5,85.5,3,1808,0.00214,0.00873,0,0,4,5,3,5,0.47,69.5,46.5,7,2,0.95,111.5,4.5,7,2,0.95,111.5,4.5,4,5,0.68,81.5,34.5,1,1,0,58,58,1,1,0,58,58,4,5,0.22,28.5,87.5,2,4,0.01,4.5,111.5,5,4.41948,234.08118
1001,art13,artificial,,115,162,8,0,5,1,3,0,49,67,3,3,0.79,99.5,16.5,5,146,0.00149,0.0114,0,0,3.2,7,5,3,0.79,99.5,16.5,3,6,0.63,81.5,34.5,3,6,0.63,81.5,34.5,6,3,0.79,99.5,16.5,1,1,0,58,58,1,1,0,58,58,3,6,0.06,16.5,99.5,4,2,0.17,31.5,84.5,0.5,14.554,517.09652
1001,art13,artificial,,115,162,8,0,5,1,3,0,49,67,3,3,0.79,99.5,16.5,5,146,0.00149,0.0114,0,0,3.2,7,5,3,0.79,99.5,16.5,3,6,0.63,81.5,34.5,3,6,0.63,81.5,34.5,6,3,0.79,99.5,16.5,1,1,0,58,58,1,1,0,58,58,3,6,0.06,16.5,99.5,4,2,0.17,31.5,84.5,1,13.17906,505.27232
1001,art13,artificial,,115,162,8,0,5,1,3,0,49,67,3,3,0.79,99.5,16.5,5,146,0.00149,0.0114,0,0,3.2,7,5,3,0.79,99.5,16.5,3,6,0.63,81.5,34.5,3,6,0.63,81.5,34.5,6,3,0.79,99.5,16.5,1,1,0,58,58,1,1,0,58,58,3,6,0.06,16.5,99.5,4,2,0.17,31.5,84.5,5,7.78646,416.85991
1002,art13,artificial,,115,162,8,0,5,1,3,0,49,67,3,3,0.79,99.5,16.5,5,146,0.00149,0.0114,0,0,3.2,7,5,3,0.79,99.5,16.5,3,6,0.63,81.5,34.5,3,6,0.63,81.5,34.5,6,3,0.79,99.5,16.5,1,1,0,58,58,1,1,0,58,58,3,6,0.06,16.5,99.5,4,2,0.17,31.5,84.5,0.5,14.52356,546.36447
