name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art7,artificial,,97,348,7,0,6,1,3,0,40,58,3,2,0.38,37,61,6,3840,0.00379,0.0123,0,0,3,3,4,3,0.38,37,61,5,1,1,97,1,6,1,1,97,1,5,2,0.94,91,7,1,4,0,4,94,1,3,0,4,94,1,6,0,1,97,1,4,0,1,97,0.5,11.79344,609.12822
0,art7,artificial,,97,348,7,0,6,1,3,0,40,58,3,2,0.38,37,61,6,3840,0.00379,0.0123,0,0,3,3,4,3,0.38,37,61,5,1,1,97,1,6,1,1,97,1,5,2,0.94,91,7,1,4,0,4,94,1,3,0,4,94,1,6,0,1,97,1,4,0,1,97,1,8.57551,356.88635
0,art7,artificial,,97,348,7,0,6,1,3,0,40,58,3,2,0.38,37,61,6,3840,0.00379,0.0123,0,0,3,3,4,3,0.38,37,61,5,1,1,97,1,6,1,1,97,1,5,2,0.94,91,7,1,4,0,4,94,1,3,0,4,94,1,6,0,1,97,1,4,0,1,97,5,3.29502,124.0261
1,art7,artificial,,97,348,7,2,1,3,1,0.95,94.5,3.5,1,4,0,3.5,94.5,3,1265,0.00304,0.0063,0,0,7,4,1,6,0,3.5,94.5,4,2,0.94,93.5,4.5,5,2,0.94,93.5,4.5,1,6,0,3.5,94.5,1,4,0,4,94,1,3,0,4,94,4,3,0.32,34.5,63.5,2,3,0.01,4.5,93.5,0.5,32.37965,1737.24829
1,art7,artificial,,97,348,7,2,1,3,1,0.95,94.5,3.5,1,4,0,3.5,94.5,3,1265,0.00304,0.0063,0,0,7,4,1,6,0,3.5,94.5,4,2,0.94,93.5,4.5,5,2,0.94,93.5,4.5,1,6,0,3.5,94.5,1,4,0,4,94,1,3,0,4,94,4,3,0.32,34.5,63.5,2,3,0.01,4.5,93.5,1,35.07088,3246.56484
1,art7,artificial,,97,348,7,2,1,3,1,0.95,94.5,3.5,1,4,0,3.5,94.5,3,1265,0.00304,0.0063,0,0,7,4,1,6,0,3.5,94.5,4,2,0.94,93.5,4.5,5,2,0.94,93.5,4.5,1,6,0,3.5,94.5,1,4,0,4,94,1,3,0,4,94,4,3,0.32,34.5,63.5,2,3,0.01,4.5,93.5,5,13.94866,1116.57657
1001,art7,artificial,,97,348,10,1,9,2,2,0.82,85.5,12.5,4,1,0.39,67.5,30.5,10,783,0.00246,0.0124,0.8,36,8.4,5,6,1,0.95,94.5,3.5,3,3,0.88,87.5,10.5,4,3,0.88,87.5,10.5,6,1,0.95,94.5,3.5,3,2,0.14,16.5,81.5,3,1,0.39,67.5,30.5,5,2,0.39,40.5,57.5,3,2,0.07,13.5,84.5,0.5,23.24999,1114.8465
1001,art7,artificial,,97,348,10,1,9,2,2,0.82,85.5,12.5,4,1,0.39,67.5,30.5,10,783,0.00246,0.0124,0.8,36,8.4,5,6,1,0.95,94.5,3.5,3,3,0.88,87.5,10.5,4,3,0.88,87.5,10.5,6,1,0.95,94.5,3.5,3,2,0.14,16.5,81.5,3,1,0.39,67.5,30.5,5,2,0.39,40.5,57.5,3,2,0.07,13.5,84.5,1,22.19376,1257.83274
1001,art7,artificial,,97,348,10,1,9,2,2,0.82,85.5,12.5,4,1,0.39,67.5,30.5,10,783,0.00246,0.0124,0.8,36,8.4,5,6,1,0.95,94.5,3.5,3,3,0.88,87.5,10.5,4,3,0.88,87.5,10.5,6,1,0.95,94.5,3.5,3,2,0.14,16.5,81.5,3,1,0.39,67.5,30.5,5,2,0.39,40.5,57.5,3,2,0.07,13.5,84.5,5,12.42479,790.9719
1002,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,0.5,24.13872,1217.68868
1002,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,1,21.42158,1224.65289
1002,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,5,13.18797,844.35541
1003,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,0.5,23.75202,1108.07081
1003,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,1,21.89834,1230.58896
1003,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,5,12.74679,812.44554
1004,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,0.5,23.63362,1106.82119
1004,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,1,23.16883,1402.66519
1004,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,5,13.58935,921.28717
1005,art7,artificial,,97,348,10,0,9,1,3,0,40,58,4,1,0.39,67.5,30.5,9,0,0.00203,0.0106,1,36,9.1,6,5,2,0.39,64.5,33.5,1,5,0,39.5,58.5,2,5,0.25,51.5,46.5,3,4,0.31,57.5,40.5,4,1,0.2,58.5,39.5,3,1,0.39,67.5,30.5,6,1,0.45,70.5,27.5,4,1,0.2,58.5,39.5,0.5,22.24944,1105.29954
