name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art18,artificial,,91,168,7,0,6,1,3,0,37,55,4,1,1,91,1,6,3375,0.00362,0.0172,0,0,3,4,4,1,1,91,1,8,1,1,91,1,8,1,1,91,1,7,1,1,91,1,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,1,5,0,1,91,0.5,9.76725,290.82574
0,art18,artificial,,91,168,7,0,6,1,3,0,37,55,4,1,1,91,1,6,3375,0.00362,0.0172,0,0,3,4,4,1,1,91,1,8,1,1,91,1,8,1,1,91,1,7,1,1,91,1,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,1,5,0,1,91,1,8.0275,338.35769
0,art18,artificial,,91,168,7,0,6,1,3,0,37,55,4,1,1,91,1,6,3375,0.00362,0.0172,0,0,3,4,4,1,1,91,1,8,1,1,91,1,8,1,1,91,1,7,1,1,91,1,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,1,5,0,1,91,5,4.13027,265.64474
1,art18,artificial,,91,168,7,2,1,3,1,0.94,88.5,3.5,1,4,0,3.5,88.5,3,1112,0.00297,0.00914,0,0,5,5,1,4,0,18.5,73.5,7,2,0.93,87.5,4.5,7,2,0.93,87.5,4.5,1,7,0,3.5,88.5,1,1,0,46,46,1,1,0,46,46,6,1,0.94,88.5,3.5,2,4,0.01,4.5,87.5,0.5,17.21746,664.84337
1,art18,artificial,,91,168,7,2,1,3,1,0.94,88.5,3.5,1,4,0,3.5,88.5,3,1112,0.00297,0.00914,0,0,5,5,1,4,0,18.5,73.5,7,2,0.93,87.5,4.5,7,2,0.93,87.5,4.5,1,7,0,3.5,88.5,1,1,0,46,46,1,1,0,46,46,6,1,0.94,88.5,3.5,2,4,0.01,4.5,87.5,1,18.42375,1008.56386
1,art18,artificial,,91,168,7,2,1,3,1,0.94,88.5,3.5,1,4,0,3.5,88.5,3,1112,0.00297,0.00914,0,0,5,5,1,4,0,18.5,73.5,7,2,0.93,87.5,4.5,7,2,0.93,87.5,4.5,1,7,0,3.5,88.5,1,1,0,46,46,1,1,0,46,46,6,1,0.94,88.5,3.5,2,4,0.01,4.5,87.5,5,6.55631,328.53027
1001,art18,artificial,,91,168,8,1,4,2,2,0.81,79.5,12.5,3,2,0.47,66.5,25.5,5,582.5,0.00243,0.0135,0,0,3.8,6,3,2,0.93,87.5,4.5,6,3,0.87,81.5,10.5,6,3,0.87,81.5,10.5,6,2,0.93,87.5,4.5,1,1,0,46,46,1,1,0,46,46,3,4,0.41,40.5,51.5,3,3,0.08,13.5,78.5,0.5,15.72377,775.54028
1001,art18,artificial,,91,168,8,1,4,2,2,0.81,79.5,12.5,3,2,0.47,66.5,25.5,5,582.5,0.00243,0.0135,0,0,3.8,6,3,2,0.93,87.5,4.5,6,3,0.87,81.5,10.5,6,3,0.87,81.5,10.5,6,2,0.93,87.5,4.5,1,1,0,46,46,1,1,0,46,46,3,4,0.41,40.5,51.5,3,3,0.08,13.5,78.5,1,14.02157,546.52548
1001,art18,artificial,,91,168,8,1,4,2,2,0.81,79.5,12.5,3,2,0.47,66.5,25.5,5,582.5,0.00243,0.0135,0,0,3.8,6,3,2,0.93,87.5,4.5,6,3,0.87,81.5,10.5,6,3,0.87,81.5,10.5,6,2,0.93,87.5,4.5,1,1,0,46,46,1,1,0,46,46,3,4,0.41,40.5,51.5,3,3,0.08,13.5,78.5,5,8.41867,508.23936
1002,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,0.5,14.08247,586.37923
1002,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,1,16.55903,649.00182
1002,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,5,6.35322,254.16706
1003,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,0.5,15.95971,532.52508
1003,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,1,13.59558,448.83057
1003,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,5,7.09129,279.93999
1004,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,0.5,16.05727,531.31268
1004,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,1,15.28106,749.11151
1004,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,1.5,0.00173,0.0109,0,0,4,8,2,3,0.4,60.5,31.5,2,7,0.13,21.5,70.5,2,7,0.13,21.5,70.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,4,3,0.48,52.5,39.5,5,1,0.68,76.5,15.5,5,7.26311,346.89237
1005,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,0.5,33.4881,2211.73762
1005,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,1,32.69163,2075.36462
1005,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,5,20.89384,1946.70841
1006,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,0.5,34.07807,2220.59801
1006,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,1,32.51578,2024.80136
1006,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,5,20.80811,1939.26329
1007,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,0.5,34.30981,2259.17722
1007,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,1,32.95353,2046.89973
1007,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,5,20.74713,1941.22746
1008,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,0.5,33.88096,2208.05631
1008,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,1,34.05076,2127.91641
1008,art18,artificial,,91,168,8,0,4,1,3,0,37,55,3,2,0.47,66.5,25.5,4,63.8,0.00202,0.0109,0,0,4.2,7,2,3,0.4,60.5,31.5,4,5,0.53,60.5,31.5,4,5,0.53,60.5,31.5,4,4,0.4,57.5,34.5,1,1,0,46,46,1,1,0,46,46,5,2,0.68,73.5,18.5,4,2,0.21,40.5,51.5,5,20.4513,1916.26006
101,art18,artificial,,91,168,6,1,3,2,2,0.81,79.5,12.5,2,3,0.07,24.5,67.5,4,426,0.0024,0.013,0,0,3,6,2,3,0.4,60.5,31.5,5,4,0.8,75.5,16.5,5,4,0.8,75.5,16.5,5,3,0.87,81.5,10.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,3,3,0.08,13.5,78.5,0.5,12.67022,660.09496
101,art18,artificial,,91,168,6,1,3,2,2,0.81,79.5,12.5,2,3,0.07,24.5,67.5,4,426,0.0024,0.013,0,0,3,6,2,3,0.4,60.5,31.5,5,4,0.8,75.5,16.5,5,4,0.8,75.5,16.5,5,3,0.87,81.5,10.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,3,3,0.08,13.5,78.5,1,10.0739,443.64824
101,art18,artificial,,91,168,6,1,3,2,2,0.81,79.5,12.5,2,3,0.07,24.5,67.5,4,426,0.0024,0.013,0,0,3,6,2,3,0.4,60.5,31.5,5,4,0.8,75.5,16.5,5,4,0.8,75.5,16.5,5,3,0.87,81.5,10.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,3,3,0.08,13.5,78.5,5,5.06179,248.32137
102,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,0.5,11.2286,426.6503
102,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,1,11.93296,698.51689
102,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,5,7.12555,473.10765
103,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,0.5,10.8504,426.03723
103,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,1,10.55806,477.93165
103,art18,artificial,,91,168,6,0,3,1,3,0,37,55,2,3,0.07,24.5,67.5,3,1,0.00171,0.0104,0,0,3,8,1,4,0,18.5,73.5,1,8,0,6.5,85.5,1,8,0,6.5,85.5,3,5,0.27,30.5,61.5,1,1,0,46,46,1,1,0,46,46,1,6,0,10,82,5,1,0.68,76.5,15.5,5,6.28536,320.24709
