name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art1,artificial,,67,138,7,0,6,1,3,0,25,43,3,1,1,67,1,6,1815,0.00575,0.0215,0,0,3,3,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,1,3,0,4,64,1,2,0,4,64,1,4,0,1,67,1,4,0,1,67,0.5,6.95563,186.76121
0,art1,artificial,,67,138,7,0,6,1,3,0,25,43,3,1,1,67,1,6,1815,0.00575,0.0215,0,0,3,3,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,1,3,0,4,64,1,2,0,4,64,1,4,0,1,67,1,4,0,1,67,1,6.54785,197.03597
0,art1,artificial,,67,138,7,0,6,1,3,0,25,43,3,1,1,67,1,6,1815,0.00575,0.0215,0,0,3,3,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,4,1,1,67,1,1,3,0,4,64,1,2,0,4,64,1,4,0,1,67,1,4,0,1,67,5,2.89064,134.37376
1,art1,artificial,,67,138,7,2,1,3,1,0.92,64.5,3.5,1,3,0,3.5,64.5,3,585,0.00457,0.0113,0,0,5.3,4,1,4,0,3.5,64.5,3,2,0.91,63.5,4.5,3,2,0.91,63.5,4.5,1,4,0,3.5,64.5,1,3,0,4,64,1,2,0,4,64,4,1,0.92,64.5,3.5,2,3,0.02,4.5,63.5,0.5,17.88228,675.50399
1,art1,artificial,,67,138,7,2,1,3,1,0.92,64.5,3.5,1,3,0,3.5,64.5,3,585,0.00457,0.0113,0,0,5.3,4,1,4,0,3.5,64.5,3,2,0.91,63.5,4.5,3,2,0.91,63.5,4.5,1,4,0,3.5,64.5,1,3,0,4,64,1,2,0,4,64,4,1,0.92,64.5,3.5,2,3,0.02,4.5,63.5,1,19.52233,852.93004
1,art1,artificial,,67,138,7,2,1,3,1,0.92,64.5,3.5,1,3,0,3.5,64.5,3,585,0.00457,0.0113,0,0,5.3,4,1,4,0,3.5,64.5,3,2,0.91,63.5,4.5,3,2,0.91,63.5,4.5,1,4,0,3.5,64.5,1,3,0,4,64,1,2,0,4,64,4,1,0.92,64.5,3.5,2,3,0.02,4.5,63.5,5,8.10023,305.49824
1001,art1,artificial,,67,138,5,1,4,2,2,0.74,55.5,12.5,2,2,0.09,36.5,31.5,5,248,0.00362,0.0178,0.6,6,3.8,5,3,2,0.82,60.5,7.5,2,3,0.73,54.5,13.5,2,3,0.73,54.5,13.5,3,2,0.82,60.5,7.5,2,2,0.11,13.5,54.5,2,1,0.11,37.5,30.5,2,3,0.02,7.5,60.5,3,2,0.11,13.5,54.5,0.5,14.37936,354.27909
1001,art1,artificial,,67,138,5,1,4,2,2,0.74,55.5,12.5,2,2,0.09,36.5,31.5,5,248,0.00362,0.0178,0.6,6,3.8,5,3,2,0.82,60.5,7.5,2,3,0.73,54.5,13.5,2,3,0.73,54.5,13.5,3,2,0.82,60.5,7.5,2,2,0.11,13.5,54.5,2,1,0.11,37.5,30.5,2,3,0.02,7.5,60.5,3,2,0.11,13.5,54.5,1,15.8342,555.36823
1001,art1,artificial,,67,138,5,1,4,2,2,0.74,55.5,12.5,2,2,0.09,36.5,31.5,5,248,0.00362,0.0178,0.6,6,3.8,5,3,2,0.82,60.5,7.5,2,3,0.73,54.5,13.5,2,3,0.73,54.5,13.5,3,2,0.82,60.5,7.5,2,2,0.11,13.5,54.5,2,1,0.11,37.5,30.5,2,3,0.02,7.5,60.5,3,2,0.11,13.5,54.5,5,10.72337,441.03864
1002,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,0.5,14.64774,398.48882
1002,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,1,16.8791,569.65231
1002,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,5,11.34485,471.91244
1003,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,0.5,14.95721,414.083
1003,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,1,16.29886,571.47579
1003,art1,artificial,,67,138,5,0,4,1,3,0,25,43,2,2,0.09,36.5,31.5,4,0,0.00296,0.0145,1,6,4.2,6,2,3,0.09,30.5,37.5,1,4,0,24.5,43.5,1,4,0,24.5,43.5,2,3,0.09,30.5,37.5,3,1,0.29,43.5,24.5,2,1,0.11,37.5,30.5,3,2,0.2,37.5,30.5,4,1,0.29,43.5,24.5,5,10.61705,391.69626
