name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art16,artificial,,55,66,7,0,6,1,3,0,19,37,3,1,1,55,1,6,1215,0.00667,0.0376,0,0,3,4,3,1,1,55,1,5,1,1,55,1,5,1,1,55,1,5,1,1,55,1,1,1,0,28,28,1,1,0,28,28,4,2,0.89,49,7,1,5,0,1,55,0.5,5.91782,107.20693
0,art16,artificial,,55,66,7,0,6,1,3,0,19,37,3,1,1,55,1,6,1215,0.00667,0.0376,0,0,3,4,3,1,1,55,1,5,1,1,55,1,5,1,1,55,1,5,1,1,55,1,1,1,0,28,28,1,1,0,28,28,4,2,0.89,49,7,1,5,0,1,55,1,5.02353,104.74967
0,art16,artificial,,55,66,7,0,6,1,3,0,19,37,3,1,1,55,1,6,1215,0.00667,0.0376,0,0,3,4,3,1,1,55,1,5,1,1,55,1,5,1,1,55,1,5,1,1,55,1,1,1,0,28,28,1,1,0,28,28,4,2,0.89,49,7,1,5,0,1,55,5,2.49702,72.41133
1,art16,artificial,,55,66,7,2,1,3,1,0.91,52.5,3.5,1,3,0,3.5,52.5,3,384,0.00535,0.0205,0,0,4,5,2,2,0.67,45.5,10.5,4,2,0.89,51.5,4.5,4,2,0.89,51.5,4.5,3,3,0.67,39.5,16.5,1,1,0,28,28,1,1,0,28,28,5,1,0.91,52.5,3.5,2,4,0.02,4.5,51.5,0.5,10.32998,254.97871
1,art16,artificial,,55,66,7,2,1,3,1,0.91,52.5,3.5,1,3,0,3.5,52.5,3,384,0.00535,0.0205,0,0,4,5,2,2,0.67,45.5,10.5,4,2,0.89,51.5,4.5,4,2,0.89,51.5,4.5,3,3,0.67,39.5,16.5,1,1,0,28,28,1,1,0,28,28,5,1,0.91,52.5,3.5,2,4,0.02,4.5,51.5,1,8.17926,168.66936
1,art16,artificial,,55,66,7,2,1,3,1,0.91,52.5,3.5,1,3,0,3.5,52.5,3,384,0.00535,0.0205,0,0,4,5,2,2,0.67,45.5,10.5,4,2,0.89,51.5,4.5,4,2,0.89,51.5,4.5,3,3,0.67,39.5,16.5,1,1,0,28,28,1,1,0,28,28,5,1,0.91,52.5,3.5,2,4,0.02,4.5,51.5,5,4.41294,133.63106
1001,art16,artificial,,55,66,4,1,2,2,2,0.69,43.5,12.5,2,2,0.11,30.5,25.5,3,153.5,0.00427,0.022,0,0,2.3,6,2,2,0.67,45.5,10.5,3,3,0.67,42.5,13.5,3,3,0.67,42.5,13.5,4,2,0.78,48.5,7.5,1,1,0,28,28,1,1,0,28,28,2,4,0.22,18.5,37.5,3,3,0.13,13.5,42.5,0.5,9.88028,191.17863
1001,art16,artificial,,55,66,4,1,2,2,2,0.69,43.5,12.5,2,2,0.11,30.5,25.5,3,153.5,0.00427,0.022,0,0,2.3,6,2,2,0.67,45.5,10.5,3,3,0.67,42.5,13.5,3,3,0.67,42.5,13.5,4,2,0.78,48.5,7.5,1,1,0,28,28,1,1,0,28,28,2,4,0.22,18.5,37.5,3,3,0.13,13.5,42.5,1,8.82887,176.65368
1001,art16,artificial,,55,66,4,1,2,2,2,0.69,43.5,12.5,2,2,0.11,30.5,25.5,3,153.5,0.00427,0.022,0,0,2.3,6,2,2,0.67,45.5,10.5,3,3,0.67,42.5,13.5,3,3,0.67,42.5,13.5,4,2,0.78,48.5,7.5,1,1,0,28,28,1,1,0,28,28,2,4,0.22,18.5,37.5,3,3,0.13,13.5,42.5,5,5.48128,141.7855
1002,art16,artificial,,55,66,4,0,2,1,3,0,19,37,2,2,0.11,30.5,25.5,2,0.5,0.00298,0.0162,0,0,2,8,1,3,0,18.5,37.5,1,5,0,6.5,49.5,1,5,0,6.5,49.5,2,4,0.44,30.5,25.5,1,1,0,28,28,1,1,0,28,28,1,5,0,6.5,49.5,5,1,0.8,49.5,6.5,0.5,9.66896,187.08374
