name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art10,artificial,,94,182,7,0,6,1,3,0,38.5,56.5,5,5,0.73,73,22,6,3578,0.0034,0.0185,0,0,3,4,6,6,0.73,72.5,22.5,28,1,1,94,1,30,1,1,94,1,31,6,0.92,87,8,1,6,0,34.5,60.5,1,5,0,34.5,60.5,8,20,0.17,17,78,1,5,0,1,94,0.5,8.71659,329.26102
0,art10,artificial,,94,182,7,0,6,1,3,0,38.5,56.5,5,5,0.73,73,22,6,3578,0.0034,0.0185,0,0,3,4,6,6,0.73,72.5,22.5,28,1,1,94,1,30,1,1,94,1,31,6,0.92,87,8,1,6,0,34.5,60.5,1,5,0,34.5,60.5,8,20,0.17,17,78,1,5,0,1,94,1,9.59341,358.75957
0,art10,artificial,,94,182,7,0,6,1,3,0,38.5,56.5,5,5,0.73,73,22,6,3578,0.0034,0.0185,0,0,3,4,6,6,0.73,72.5,22.5,28,1,1,94,1,30,1,1,94,1,31,6,0.92,87,8,1,6,0,34.5,60.5,1,5,0,34.5,60.5,8,20,0.17,17,78,1,5,0,1,94,5,3.87833,168.56913
1,art10,artificial,,94,182,7,2,1,3,1,0.95,91.5,3.5,1,9,0,15,80,3,1295,0.00282,0.0109,0,0,3.7,5,3,9,0.46,50.5,44.5,26,3,0.97,91.5,3.5,28,3,0.97,91.5,3.5,21,16,0.6,61,34,1,6,0,34.5,60.5,1,5,0,34.5,60.5,11,17,0.23,22.5,72.5,2,4,0.01,4.5,90.5,0.5,28.03119,1391.41534
1,art10,artificial,,94,182,7,2,1,3,1,0.95,91.5,3.5,1,9,0,15,80,3,1295,0.00282,0.0109,0,0,3.7,5,3,9,0.46,50.5,44.5,26,3,0.97,91.5,3.5,28,3,0.97,91.5,3.5,21,16,0.6,61,34,1,6,0,34.5,60.5,1,5,0,34.5,60.5,11,17,0.23,22.5,72.5,2,4,0.01,4.5,90.5,1,25.35744,1588.90297
1,art10,artificial,,94,182,7,2,1,3,1,0.95,91.5,3.5,1,9,0,15,80,3,1295,0.00282,0.0109,0,0,3.7,5,3,9,0.46,50.5,44.5,26,3,0.97,91.5,3.5,28,3,0.97,91.5,3.5,21,16,0.6,61,34,1,6,0,34.5,60.5,1,5,0,34.5,60.5,11,17,0.23,22.5,72.5,2,4,0.01,4.5,90.5,5,10.25365,767.96335
1001,art10,artificial,,94,182,11,1,10,2,2,0.82,82.5,12.5,9,1,0.89,89,6,11,830,0.00233,0.0135,0.818,45,9.4,6,11,1,1,94,1,22,7,0.92,87,8,22,9,0.88,84,11,29,8,0.89,84,11,5,2,0.76,72,23,5,1,0.89,89,6,26,2,0.89,84,11,3,3,0.08,13.5,81.5,0.5,16.9609,661.87732
1001,art10,artificial,,94,182,11,1,10,2,2,0.82,82.5,12.5,9,1,0.89,89,6,11,830,0.00233,0.0135,0.818,45,9.4,6,11,1,1,94,1,22,7,0.92,87,8,22,9,0.88,84,11,29,8,0.89,84,11,5,2,0.76,72,23,5,1,0.89,89,6,26,2,0.89,84,11,3,3,0.08,13.5,81.5,1,17.03357,820.71143
1001,art10,artificial,,94,182,11,1,10,2,2,0.82,82.5,12.5,9,1,0.89,89,6,11,830,0.00233,0.0135,0.818,45,9.4,6,11,1,1,94,1,22,7,0.92,87,8,22,9,0.88,84,11,29,8,0.89,84,11,5,2,0.76,72,23,5,1,0.89,89,6,26,2,0.89,84,11,3,3,0.08,13.5,81.5,5,8.16626,416.66794
1002,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,17.40947,718.93424
1002,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,16.74846,747.09279
1002,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,7.89279,353.37152
1003,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,17.22656,836.91581
1003,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,15.69796,580.19604
1003,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,8.6265,434.94755
1004,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,15.47857,533.49889
1004,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,16.07688,708.52704
1004,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,8.072,425.4566
1005,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,17.26057,694.65759
1005,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,16.89208,741.57198
1005,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,7.80165,299.80832
1006,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,16.71908,631.38949
1006,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,17.47171,974.8176
1006,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,8.74894,416.05573
1007,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,15.57351,526.3248
1007,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,16.37049,652.77515
1007,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,8.21124,368.89619
1008,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,16.66382,643.33692
1008,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,16.88392,780.37635
1008,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,8.67882,422.86211
1009,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,0.5,16.95384,644.76119
1009,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,1,15.36817,646.48436
1009,art10,artificial,,94,182,11,0,10,1,3,0,38.5,56.5,9,1,0.89,89,6,10,0,0.00195,0.0112,1,45,10.1,7,10,2,0.89,88.5,6.5,1,28,0,21.5,73.5,13,18,0.63,64.5,30.5,22,15,0.7,70.5,24.5,6,1,0.77,83.5,11.5,5,1,0.89,89,6,27,1,0.9,89.5,5.5,4,2,0.2,37.5,57.5,5,7.76018,317.3056
101,art10,artificial,,94,182,7,0,6,1,3,0,38.5,56.5,5,5,0.73,73,22,6,450,0.00194,0.0307,0,0,1.2,7,6,6,0.73,72.5,22.5,14,15,0.82,77,18,12,19,0.62,59,36,34,3,0.98,92,3,1,6,0,34.5,60.5,1,5,0,34.5,60.5,2,26,0.02,3,92,4,2,0.2,37.5,57.5,0.5,11.03573,467.79236
101,art10,artificial,,94,182,7,0,6,1,3,0,38.5,56.5,5,5,0.73,73,22,6,450,0.00194,0.0307,0,0,1.2,7,6,6,0.73,72.5,22.5,14,15,0.82,77,18,12,19,0.62,59,36,34,3,0.98,92,3,1,6,0,34.5,60.5,1,5,0,34.5,60.5,2,26,0.02,3,92,4,2,0.2,37.5,57.5,1,13.70651,563.20376
