name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
0,art14,artificial,,103,192,7,0,6,1,3,0,43,61,5,2,0.82,85,19,6,4335,0.00298,0.0156,0,0,3,4,4,2,0.82,85,19,8,1,1,103,1,8,1,1,103,1,7,1,0.82,94,10,1,1,0,52,52,1,1,0,52,52,2,7,0.12,13,91,1,5,0,1,103,0.5,14.09101,856.16775
0,art14,artificial,,103,192,7,0,6,1,3,0,43,61,5,2,0.82,85,19,6,4335,0.00298,0.0156,0,0,3,4,4,2,0.82,85,19,8,1,1,103,1,8,1,1,103,1,7,1,0.82,94,10,1,1,0,52,52,1,1,0,52,52,2,7,0.12,13,91,1,5,0,1,103,1,11.5128,644.18249
0,art14,artificial,,103,192,7,0,6,1,3,0,43,61,5,2,0.82,85,19,6,4335,0.00298,0.0156,0,0,3,4,4,2,0.82,85,19,8,1,1,103,1,8,1,1,103,1,7,1,0.82,94,10,1,1,0,52,52,1,1,0,52,52,2,7,0.12,13,91,1,5,0,1,103,5,3.74872,174.65032
1,art14,artificial,,103,192,7,2,1,3,1,0.95,100.5,3.5,1,6,0,3.5,100.5,3,1436,0.00247,0.00834,0,0,4.3,5,2,4,0.18,42.5,61.5,7,2,0.94,99.5,4.5,7,2,0.94,99.5,4.5,3,5,0.53,57.5,46.5,1,1,0,52,52,1,1,0,52,52,6,3,0.54,58.5,45.5,2,4,0.01,4.5,99.5,0.5,17.48494,829.67493
1,art14,artificial,,103,192,7,2,1,3,1,0.95,100.5,3.5,1,6,0,3.5,100.5,3,1436,0.00247,0.00834,0,0,4.3,5,2,4,0.18,42.5,61.5,7,2,0.94,99.5,4.5,7,2,0.94,99.5,4.5,3,5,0.53,57.5,46.5,1,1,0,52,52,1,1,0,52,52,6,3,0.54,58.5,45.5,2,4,0.01,4.5,99.5,1,14.16809,659.31701
1,art14,artificial,,103,192,7,2,1,3,1,0.95,100.5,3.5,1,6,0,3.5,100.5,3,1436,0.00247,0.00834,0,0,4.3,5,2,4,0.18,42.5,61.5,7,2,0.94,99.5,4.5,7,2,0.94,99.5,4.5,3,5,0.53,57.5,46.5,1,1,0,52,52,1,1,0,52,52,6,3,0.54,58.5,45.5,2,4,0.01,4.5,99.5,5,6.77618,416.01469
1001,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,0.5,18.69715,1026.53258
1001,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,1,16.691,656.4299
1001,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,5,8.1445,376.87886
1002,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,0.5,17.20338,795.31022
1002,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,1,20.32431,1090.75677
1002,art14,artificial,,103,192,6,0,4,1,3,0,43,61,4,3,0.71,78.5,25.5,4,148.5,0.00169,0.013,0,0,2.2,7,3,3,0.65,75.5,28.5,3,6,0.53,60.5,43.5,3,6,0.53,60.5,43.5,6,2,0.71,78.5,25.5,1,1,0,52,52,1,1,0,52,52,1,8,0,6.5,97.5,4,2,0.19,34.5,69.5,5,8.68029,385.64569
1003,art14,artificial,,103,192,6,1,2,2,2,0.83,91.5,12.5,2,5,0.06,18.5,85.5,3,485.2,0.00202,0.00935,0,0,3.7,6,2,4,0.18,42.5,61.5,5,4,0.82,87.5,16.5,5,4,0.82,87.5,16.5,4,4,0.59,63.5,40.5,1,1,0,52,52,1,1,0,52,52,4,5,0.3,34.5,69.5,3,3,0.07,13.5,90.5,0.5,15.87231,740.2831
1003,art14,artificial,,103,192,6,1,2,2,2,0.83,91.5,12.5,2,5,0.06,18.5,85.5,3,485.2,0.00202,0.00935,0,0,3.7,6,2,4,0.18,42.5,61.5,5,4,0.82,87.5,16.5,5,4,0.82,87.5,16.5,4,4,0.59,63.5,40.5,1,1,0,52,52,1,1,0,52,52,4,5,0.3,34.5,69.5,3,3,0.07,13.5,90.5,1,15.64482,747.81235
1003,art14,artificial,,103,192,6,1,2,2,2,0.83,91.5,12.5,2,5,0.06,18.5,85.5,3,485.2,0.00202,0.00935,0,0,3.7,6,2,4,0.18,42.5,61.5,5,4,0.82,87.5,16.5,5,4,0.82,87.5,16.5,4,4,0.59,63.5,40.5,1,1,0,52,52,1,1,0,52,52,4,5,0.3,34.5,69.5,3,3,0.07,13.5,90.5,5,7.46864,324.1687
1004,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,0.5,44.66914,2990.34207
1004,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,1,45.97711,3405.98023
1004,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,5,20.71153,1822.70977
1005,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,0.5,44.38759,3379.07503
1005,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,1,46.60888,3578.0339
1005,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,5,23.2377,2259.18208
1006,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,0.5,44.50429,3030.68652
1006,art14,artificial,,103,192,6,0,2,1,3,0,43,61,2,5,0.06,18.5,85.5,2,0.2,0.00145,0.00699,0,0,4,8,1,5,0,9.5,94.5,1,8,0,9.5,94.5,1,8,0,9.5,94.5,1,7,0,9.5,94.5,1,1,0,52,52,1,1,0,52,52,5,4,0.36,46.5,57.5,5,1,0.48,76.5,27.5,1,46.12528,3415.12303
